"","gsl","states","entities","sumlevel","program_label","program","sub_program","name","code","total_units","pct_occupied","number_reported","pct_reported","months_since_report","pct_movein","people_per_unit","people_total","rent_per_month","spending_per_month","hh_income","person_income","pct_lt5k","pct_5k_lt10k","pct_10k_lt15k","pct_15k_lt20k","pct_ge20k","pct_wage_major","pct_welfare_major","pct_other_major","pct_median","pct_lt50_median","pct_lt30_median","pct_2adults","pct_1adult","pct_female_head","pct_female_head_child","pct_disabled_lt62","pct_disabled_ge62","pct_disabled_all","pct_lt24_head","pct_age25_50","pct_age51_61","pct_age62plus","pct_age85plus","pct_minority","pct_black_nonhsp","pct_native_american_nonhsp","pct_asian_pacific_nonhsp","pct_white_nothsp","pct_black_hsp","pct_wht_hsp","pct_oth_hsp","pct_hispanic","pct_multi","months_waiting","months_from_movein","pct_utility_allow","ave_util_allow","pct_bed1","pct_bed2","pct_bed3","pct_overhoused","tpoverty","tminority","tpct_ownsfd","fedhse","cbsa","place","latitude","longitude","state","pha_total_units","ha_size","Quarter"
"4806","Census Tract","NJ New Jersey","NJ New Jersey 039 Union County 34039999999",7,"Project Based Section 8",5,"NA","NJ New Jersey Union County 999999","34039999999",15,92,13,93,8,15,1.2,16,439,1355,18033,14652,8,-1,33,33,25,31,-1,62,23,85,77,-1,15,77,15,25,20,19,-1,38,23,38,15,77,23,-1,-1,15,15,23,15,54,8,-1,119,77,46,85,15,-1,8,8,67,58,"NA","35620","79040","NA","NA","NJ","NA","NA",2021-12-31
"4807","Census Tract","NJ New Jersey","NJ New Jersey 039 Union County 34039999999",7,"811/PRAC",9,"NA","NJ New Jersey Union County 999999","34039999999",10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","35620","79040","NA","NA","NJ","NA","NA",2021-12-31
"4808","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041030600",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 030600","34041030600",397,98,387,100,5,10,1.8,693,427,709,18815,10507,6,15,27,16,37,24,2,72,24,95,74,4,29,80,30,38,47,26,4,38,20,38,4,25,17,-1,1,75,1,7,-1,8,0,11,117,21,92,43,38,19,18,21,21,46,"NA","10900","58350","NA","NA","NJ","NA","NA",2021-12-31
"4809","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041030600",7,"Public Housing",2,"NA","NJ New Jersey Warren County 030600","34041030600",315,97,305,100,6,11,1.8,546,425,654,19143,10693,6,14,26,18,37,26,2,69,24,94,73,4,31,80,32,35,46,24,5,39,18,38,3,26,16,-1,0,74,2,7,-1,9,0,9,105,-1,-1,40,41,19,21,21,21,46,"NA","10900","58350","NA","NA","NJ","NA","NA",2021-12-31
"4810","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041030600",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 030600","34041030600",82,99,82,100,5,7,1.8,147,438,915,17596,9815,4,17,32,11,36,13,4,82,22,99,76,5,22,78,22,47,48,32,-1,33,29,38,9,24,17,-1,1,76,-1,6,-1,6,1,34,162,100,92,56,26,18,10,21,21,46,"NA","10900","58350","NA","NA","NJ","NA","NA",2021-12-31
"4811","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041030700",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 030700","34041030700",131,100,131,100,5,7,2.7,348,443,925,18101,6814,10,21,16,15,37,32,3,65,20,100,81,5,46,83,47,34,72,22,1,54,26,19,2,41,30,-1,-1,59,3,8,-1,11,0,36,148,98,146,20,32,48,21,15,25,41,"NA","10900","58350","NA","NA","NJ","NA","NA",2021-12-31
"4812","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041030700",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 030700","34041030700",131,100,131,100,5,7,2.7,348,443,925,18101,6814,10,21,16,15,37,32,3,65,20,100,81,5,46,83,47,34,72,22,1,54,26,19,2,41,30,-1,-1,59,3,8,-1,11,0,36,148,98,146,20,32,48,21,15,25,41,"NA","10900","58350","NA","NA","NJ","NA","NA",2021-12-31
"4813","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041030800",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 030800","34041030800",174,97,167,100,5,10,2.8,465,486,684,21178,7606,7,16,18,14,46,42,5,53,24,95,71,10,54,84,57,22,46,14,8,64,14,14,2,34,20,-1,-1,66,1,13,-1,14,0,9,110,11,143,9,39,52,19,7,16,69,"NA","10900","58350","NA","NA","NJ","NA","NA",2021-12-31
"4814","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041030800",7,"Public Housing",2,"NA","NJ New Jersey Warren County 030800","34041030800",155,96,148,99,5,9,2.8,416,487,654,21389,7609,6,18,18,14,45,45,6,49,24,94,71,11,55,83,58,22,42,13,9,65,14,13,1,36,20,-1,-1,64,1,15,-1,16,0,6,102,-1,-1,6,42,52,20,7,16,69,"NA","10900","58350","NA","NA","NJ","NA","NA",2021-12-31
"4815","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041030800",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 030800","34041030800",19,100,19,100,5,16,2.6,49,481,920,19535,7575,11,5,21,16,47,21,-1,79,22,100,74,-1,53,89,53,29,60,22,-1,58,16,26,5,21,21,-1,-1,79,-1,-1,-1,0,0,22,169,100,143,32,16,53,11,7,16,69,"NA","10900","58350","NA","NA","NJ","NA","NA",2021-12-31
"4816","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041030900",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 030900","34041030900",193,99,192,100,5,10,1.8,353,392,775,17012,9253,3,16,34,16,30,15,3,81,21,97,81,1,26,69,24,54,49,33,1,29,26,45,1,30,19,-1,1,70,3,7,-1,10,1,16,103,42,161,55,22,23,13,28,28,34,"NA","10900","58350","NA","NA","NJ","NA","NA",2021-12-31
"4817","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041030900",7,"Public Housing",2,"NA","NJ New Jersey Warren County 030900","34041030900",107,99,106,100,6,12,1.1,115,374,654,16730,15420,2,13,40,18,27,5,2,93,23,97,79,-1,-1,51,-1,83,51,59,-1,10,23,67,1,15,7,-1,-1,85,4,5,-1,8,0,6,74,-1,-1,83,17,-1,12,28,28,34,"NA","10900","58350","NA","NA","NJ","NA","NA",2021-12-31
"4818","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041030900",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 030900","34041030900",86,100,86,100,5,7,2.8,238,413,924,17361,6273,5,20,27,14,34,28,5,66,20,98,83,1,57,91,53,39,40,20,1,51,30,17,1,49,34,-1,2,51,2,10,-1,13,2,34,139,94,161,20,29,51,14,28,28,34,"NA","10900","58350","NA","NA","NJ","NA","NA",2021-12-31
"4819","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031101",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031101","34041031101",10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","06130","NA","NA","NJ","NA","NA",2021-12-31
"4820","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031101",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031101","34041031101",10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","06130","NA","NA","NJ","NA","NA",2021-12-31
"4821","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031102",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031102","34041031102",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4822","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031102",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031102","34041031102",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4823","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031200",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031200","34041031200",23,99,23,100,5,13,1.7,38,348,671,14255,8628,4,17,39,22,17,17,4,78,18,100,91,-1,17,61,13,33,73,37,-1,35,17,48,-1,17,4,-1,4,74,-1,9,-1,9,0,15,107,61,128,74,13,13,-1,2,7,95,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4824","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031200",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031200","34041031200",17,98,17,100,5,18,1.9,32,358,792,14630,7772,6,24,29,18,24,24,6,71,18,100,88,-1,24,65,18,27,67,28,-1,41,24,35,-1,18,6,-1,6,82,-1,6,-1,6,0,15,107,82,128,65,18,18,-1,2,7,95,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4825","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031200",7,"811/PRAC",9,"NA","NJ New Jersey Warren County 031200","34041031200",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4826","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031301",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031301","34041031301",22,98,22,100,4,18,1.1,25,447,827,16779,14765,-1,14,32,27,27,5,-1,95,23,100,82,-1,-1,77,-1,83,81,76,-1,5,23,73,9,9,9,-1,-1,91,-1,-1,-1,0,0,19,139,100,108,100,-1,-1,-1,7,10,50,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4827","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031301",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031301","34041031301",22,98,22,100,4,18,1.1,25,447,827,16779,14765,-1,14,32,27,27,5,-1,95,23,100,82,-1,-1,77,-1,83,81,76,-1,5,23,73,9,9,9,-1,-1,91,-1,-1,-1,0,0,19,139,100,108,100,-1,-1,-1,7,10,50,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4828","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031302",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031302","34041031302",18,98,18,100,4,6,1.6,28,476,791,19001,12215,-1,11,28,11,50,11,-1,89,25,94,78,-1,17,83,17,-1,60,36,-1,17,-1,83,11,6,-1,-1,-1,94,-1,6,-1,6,0,31,131,100,121,72,11,17,11,4,10,35,"NA","10900","55895","NA","NA","NJ","NA","NA",2021-12-31
"4829","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031302",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031302","34041031302",18,98,18,100,4,6,1.6,28,476,791,19001,12215,-1,11,28,11,50,11,-1,89,25,94,78,-1,17,83,17,-1,60,36,-1,17,-1,83,11,6,-1,-1,-1,94,-1,6,-1,6,0,31,131,100,121,72,11,17,11,4,10,35,"NA","10900","55895","NA","NA","NJ","NA","NA",2021-12-31
"4830","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031401",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031401","34041031401",83,98,81,100,7,15,1.1,86,391,918,17532,16513,-1,14,31,23,32,2,-1,98,24,100,73,-1,-1,58,-1,100,23,26,-1,-1,4,96,19,19,2,-1,5,74,-1,2,9,11,0,9,100,98,36,99,1,-1,1,11,24,58,"NA","10900","28710","NA","NA","NJ","NA","NA",2021-12-31
"4831","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031401",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031401","34041031401",10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","28710","NA","NA","NJ","NA","NA",2021-12-31
"4832","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031401",7,"Project Based Section 8",5,"NA","NJ New Jersey Warren County 031401","34041031401",73,98,71,100,7,15,1.1,76,380,930,17739,16572,-1,14,30,23,34,3,-1,97,25,100,72,-1,-1,56,-1,-1,18,18,-1,-1,-1,100,20,20,3,-1,6,72,-1,1,10,11,0,-1,90,100,28,100,-1,-1,-1,11,24,58,"NA","10900","28710","NA","NA","NJ","NA","NA",2021-12-31
"4833","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031402",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031402","34041031402",82,98,81,100,5,11,1.3,105,430,806,17406,13428,3,19,24,25,30,19,-1,80,23,100,75,1,12,75,12,51,57,43,-1,21,27,52,4,9,1,-1,-1,91,-1,7,-1,7,1,7,116,96,72,84,12,4,2,12,23,50,"NA","10900","28710","NA","NA","NJ","NA","NA",2021-12-31
"4834","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031402",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031402","34041031402",81,98,80,100,5,11,1.3,104,429,805,17364,13357,3,19,24,25,29,19,-1,80,23,100,75,1,13,76,13,51,59,43,-1,21,28,51,4,9,1,-1,-1,91,-1,8,-1,8,1,7,117,96,73,84,13,4,3,12,23,50,"NA","10900","28710","NA","NA","NJ","NA","NA",2021-12-31
"4835","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031402",7,"Project Based Section 8",5,"NA","NJ New Jersey Warren County 031402","34041031402",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","28710","NA","NA","NJ","NA","NA",2021-12-31
"4836","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031500",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031500","34041031500",101,98,100,100,4,12,1.4,142,503,817,19266,13568,1,13,34,14,38,16,-1,84,25,97,71,-1,16,68,15,59,70,49,3,25,26,46,7,27,7,1,1,73,-1,18,-1,18,2,15,124,100,78,81,16,3,5,6,21,55,"NA","10900","04252","NA","NA","NJ","NA","NA",2021-12-31
"4837","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031500",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031500","34041031500",101,98,100,100,4,12,1.4,142,503,817,19266,13568,1,13,34,14,38,16,-1,84,25,97,71,-1,16,68,15,59,70,49,3,25,26,46,7,27,7,1,1,73,-1,18,-1,18,2,15,124,100,78,81,16,3,5,6,21,55,"NA","10900","04252","NA","NA","NJ","NA","NA",2021-12-31
"4838","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031601",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031601","34041031601",43,98,43,100,5,2,1.4,62,429,807,18551,12866,5,9,14,33,40,14,5,81,24,100,74,5,12,65,16,60,57,47,-1,30,16,53,14,14,7,2,-1,86,-1,5,-1,5,0,8,105,93,138,56,42,2,14,4,6,66,"NA","10900","07660","NA","NA","NJ","NA","NA",2021-12-31
"4839","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031601",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031601","34041031601",43,98,43,100,5,2,1.4,62,429,807,18551,12866,5,9,14,33,40,14,5,81,24,100,74,5,12,65,16,60,57,47,-1,30,16,53,14,14,7,2,-1,86,-1,5,-1,5,0,8,105,93,138,56,42,2,14,4,6,66,"NA","10900","07660","NA","NA","NJ","NA","NA",2021-12-31
"4840","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031602",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031602","34041031602",9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","55500","NA","NA","NJ","NA","NA",2021-12-31
"4841","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031602",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031602","34041031602",9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","55500","NA","NA","NJ","NA","NA",2021-12-31
"4842","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031700",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031700","34041031700",115,99,114,100,5,11,1.6,177,333,786,13996,9014,12,22,28,18,19,17,9,74,18,99,88,-1,24,73,23,53,68,41,2,33,35,30,2,18,6,-1,2,82,1,9,-1,10,0,10,91,89,121,65,26,9,10,9,7,61,"NA","10900","04990","NA","NA","NJ","NA","NA",2021-12-31
"4843","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031700",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031700","34041031700",115,99,114,100,5,11,1.6,177,333,786,13996,9014,12,22,28,18,19,17,9,74,18,99,88,-1,24,73,23,53,68,41,2,33,35,30,2,18,6,-1,2,82,1,9,-1,10,0,10,91,89,121,65,26,9,10,9,7,61,"NA","10900","04990","NA","NA","NJ","NA","NA",2021-12-31
"4844","Census tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031800",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031800","34041031800",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"NA","NA","NA","NA","NA","NJ","NA","NA",2021-12-31
"4845","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031900",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 031900","34041031900",32,97,32,100,5,6,2.3,73,511,792,22016,9651,-1,20,23,10,47,22,-1,72,25,91,75,-1,41,75,41,50,83,26,-1,53,28,19,-1,38,19,-1,-1,63,-1,19,-1,19,0,3,93,81,167,34,41,25,16,4,10,87,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4846","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031900",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 031900","34041031900",29,98,29,100,4,3,2.4,70,552,812,23804,9862,-1,21,21,10,48,24,-1,76,27,90,72,-1,45,72,45,43,83,23,-1,52,28,21,-1,38,17,-1,-1,62,-1,21,-1,21,0,3,99,90,167,28,45,28,17,4,10,87,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4847","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041031900",7,"811/PRAC",9,"NA","NJ New Jersey Warren County 031900","34041031900",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4848","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041032000",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 032000","34041032000",186,97,181,100,5,6,1.7,312,388,745,15698,9107,9,14,29,19,28,19,7,74,20,99,85,1,28,75,27,50,75,36,1,37,31,31,1,24,14,-1,1,76,2,6,-1,8,1,9,111,97,139,55,32,13,11,8,20,45,"NA","10900","77270","NA","NA","NJ","NA","NA",2021-12-31
"4849","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041032000",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 032000","34041032000",172,98,170,100,5,6,1.8,301,389,792,15733,8886,10,14,29,19,28,20,7,72,20,99,85,1,29,75,29,48,73,34,1,38,32,30,1,25,15,-1,1,75,2,6,-1,9,1,9,106,96,145,52,34,14,12,8,20,45,"NA","10900","77270","NA","NA","NJ","NA","NA",2021-12-31
"4850","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041032000",7,"811/PRAC",9,"NA","NJ New Jersey Warren County 032000","34041032000",14,85,11,92,12,-1,1,11,369,77,15163,15163,-1,18,36,18,27,-1,-1,100,22,100,73,-1,-1,73,-1,100,100,100,-1,27,18,55,-1,9,9,-1,-1,91,-1,-1,-1,0,0,-1,176,100,47,100,-1,-1,-1,8,20,45,"NA","10900","77270","NA","NA","NJ","NA","NA",2021-12-31
"4851","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041032101",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 032101","34041032101",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","01900","NA","NA","NJ","NA","NA",2021-12-31
"4852","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041032101",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 032101","34041032101",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","01900","NA","NA","NJ","NA","NA",2021-12-31
"4853","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041032102",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 032102","34041032102",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","70800","NA","NA","NJ","NA","NA",2021-12-31
"4854","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041032102",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 032102","34041032102",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","70800","NA","NA","NJ","NA","NA",2021-12-31
"4855","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041032200",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Warren County 032200","34041032200",140,99,140,100,5,9,1.2,164,427,743,18306,15627,1,5,36,21,36,6,1,94,25,97,71,1,4,71,5,66,21,30,1,14,9,77,19,20,9,-1,-1,75,1,6,4,11,0,-1,93,94,54,91,6,3,1,7,17,62,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4856","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041032200",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Warren County 032200","34041032200",52,98,52,100,3,2,1.4,73,514,810,19376,13802,4,6,37,19,35,15,2,83,25,92,75,4,10,77,13,52,62,48,-1,31,13,56,8,29,15,-1,-1,71,2,12,-1,13,0,-1,121,98,95,77,15,8,2,7,17,62,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4857","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041032200",7,"Project Based Section 8",5,"NA","NJ New Jersey Warren County 032200","34041032200",81,99,81,100,6,14,1,84,377,724,17928,17287,-1,5,35,21,40,-1,-1,100,25,100,68,-1,-1,72,-1,100,4,8,-1,2,2,95,27,15,5,-1,-1,80,-1,4,6,10,0,-1,77,100,29,100,-1,-1,-1,7,17,62,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
"4858","Census Tract","NJ New Jersey","NJ New Jersey 041 Warren County 34041032200",7,"811/PRAC",9,"NA","NJ New Jersey Warren County 032200","34041032200",7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","10900","99999","NA","NA","NJ","NA","NA",2021-12-31
